conversation_id,brand,customer_message,historical_support_response,timestamp,conversation_context,customer_author,support_author,parent_tweet_id,response_tweet_id,conversation_length,is_dm_redirect
af0520bb9503,spotifycares,"I was randomly logged out, tried to log back in, password didn’t work. Tried to reset password says my accnt doesnt exist????","Hey Katrina, help's here! Can you DM us your account's email address? We'll take a look backstage /JN [URL]",Wed Nov 29 08:21:02 +0000 2017,,811142,SpotifyCares,nan,2933222,2,True
12e3e0ab38b0,spotifycares,I know my username and it’s attached to an old email and I can’t log in and im about to just cancel my subscription,Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ [URL],Sun Oct 15 02:55:52 +0000 2017,,378054,SpotifyCares,nan,1093423,2,True
1e6f58867d3d,spotifycares,I'm getting charged for premium but do not have premium,No worries! Can you DM us your account's email address? We'll take a look backstage /RB [URL],Wed Oct 25 03:46:09 +0000 2017,"[customer]: a lil help with finding a number to reach you at? Thanks | [support]: Hey! We don't have telephone support, but we'll be happy helping here. Can you let us know what's going on? /RB",401226,SpotifyCares,1196925.0,1196928,4,True
f7a3299ff85a,spotifycares,It's working now as well from the Spotify app!,Woohoo! This calls for a [URL] Give us a shout if you need anything else 😁 /AU,Thu Nov 30 20:01:59 +0000 2017,[support]: Great! We're happy to hear it's working from the Sonos app. Could you give us some more detail about what's happening from the Spotify app? We'd be happy to help /JZ,139565,SpotifyCares,447886.0,447889,3,False
26e30ff18603,spotifycares,shes harassing me thru my damn spotify. can u plz help me change my password i cant remember it and its registered thru an old email address... i cant even listen to my music w/out her changing every song to some sappy breakup song. help!!!,Hey there! You can change your password here: [URL] Let us know how that goes /TF,Tue Nov 21 21:08:22 +0000 2017,,779835,SpotifyCares,nan,2794487,2,False
625d9bc3ffd9,spotifycares,@115888 when you're coming to india?,Hey! We're launching in new countries as often as possible. Be sure to add your email at [URL] /RB,Tue Nov 14 01:45:39 +0000 2017,,685191,SpotifyCares,nan,2375422,2,False
e043ee695b93,spotifycares,Happens with all of my songs and it happens on wifi and while on data,Best thing to try here is a reinstall. Just follow the steps at [URL] Let us know how it goes /AU,Tue Oct 17 22:04:43 +0000 2017,"[support]: Can you try restarting your device, then log out and back in? Does that help? /AU | [customer]: Now this happens I'm so confused... [URL] | [support]: Hmm. Does this happen to a specific track, artist, or album only? Is this happening when listening offline, streaming songs, etc.? /AU",420150,SpotifyCares,1283002.0,1283004,5,False
3f40f52ba9d5,spotifycares,"it seems that my account has been hacked, got an email address change notification and it wasn't me who did it...how do I fix?","Hey, that's not cool! Could you send us a DM with your account's email address or username? We'll take a look backstage /CH [URL]",Mon Oct 30 00:31:34 +0000 2017,,577618,SpotifyCares,nan,1942584,2,True
8ebe1a24d90f,spotifycares,That's gonna be 1.0.65.320.gac7a8e02,"Thanks! Just to check, does logging out of Spotify, restarting your device, and logging back in help at all? Keep us posted /NY",Fri Oct 20 10:26:04 +0000 2017,[support]: Hey there! The cavalry's here. Could you confirm the Spotify version you're currently using? We'll see what we can suggest /KB,321334,SpotifyCares,847129.0,847127,3,False
3a5b6e8bd4d2,spotifycares,"hi, any updates about the official app for Apple Watch?",Hey! Check out the official idea and add your vote to let our devs know it's something you'd like to see: [URL] /RV,Sat Oct 14 13:26:47 +0000 2017,,387128,SpotifyCares,nan,1133683,2,False
d25ad401cdfc,spotifycares,But I'm concerned about when? I need specific month and year!! 😡 😕😣🙁,"We don't have any more info on this right now, but we'll let the right team know it's something you'd like to see /KL",Fri Oct 13 14:06:54 +0000 2017,[support]: Hey there! We're launching in new countries as often as possible. Be sure to add your email at [URL] /AN,317696,SpotifyCares,830222.0,830225,3,False
ee28aea7e936,spotifycares,I’ll try that next time it cuts out. It’s working at the moment after I logged out and reset the phone earlier. Thanks,No worries! Just give us a shout if the problem persists. We're... [URL] /RS,Thu Oct 05 09:55:24 +0000 2017,[support]: Hey Jamie! Could you let us know the exact iOS and Spotify versions you're using? We'll see what we can do /RS | [customer]: I’m on iOS 11.0.1 and Spotify version 8.4.20.535. Thanks | [support]: Thanks. Try restarting your phone by holding Home + Lock for 10 seconds. Does that help? /RS,170999,SpotifyCares,231003.0,231000,5,False
97f27f026412,spotifycares,Hi! Thanks for the reply! Issue was resolved with someone through the chat function on your website!,Awesome! Let us know if you ever need us again. We'd be... [URL] /NQ,Sun Nov 19 06:00:28 +0000 2017,[customer]: Why wasn't I notified that my student discount was expiring? I had to pay 9.99 and lost Hulu. | [support]: Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ [URL],748202,SpotifyCares,2653065.0,2653063,4,False
f8be94eb1063,spotifycares,Yeah it's been doing it for a while but I made a new playlist to test fully. So it's not just a new update? Do I try redownloading the app?😊,"First, try logging out &gt; restarting your device &gt; logging back in. Did it make a difference? /MU",Thu Nov 02 07:33:50 +0000 2017,"[customer]: Hey! So if I have a playlist with say 20 songs and 15 artists, it plays the songs by each artist grouped together on shuffle (so 4 by the | [customer]: Same person) or a song followed by the remix of the same song. So frustrating I want random shuffle! It's the most recent app update on iOS | [support]: That's odd. Just to check, does it do the exact same thing when you shuffle it again? /MU",127359,SpotifyCares,50628.0,50630,5,False
d055b7927b51,spotifycares,"Hi! It's not that having the ads themselves is unbearable, it is the ads themselves that will drive up ur premium sales #amazingwork","We're sorry you feel that way. We appreciate your feedback on this, and we'll be sure to pass it on to the right folks. Let us know if we can help with anything else. We're just a tweet away /LM",Thu Nov 30 13:40:53 +0000 2017,"[support]: Hey Elaina! This is part of our Free service on mobile. There's more info about it here: [URL] In the meantime, you can check out [URL] if you haven't had a subscription before /CH",134856,SpotifyCares,86366.0,86364,3,False
53b2815ee066,spotifycares,You know what's really annoying @115888? You un-download my library all the f**king time. I have no signal an no music now. &amp; I pay £15 a month. Not to mention long term members NEVER get any discounts or offers.,"Hey Sarah! Sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at [URL] On another note, our offers right now are for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though /SJ",Mon Nov 27 17:18:47 +0000 2017,,794531,SpotifyCares,nan,2859066,2,False
481174a4c2ad,spotifycares,After the latest sonos sw update the issue has been resolved! Case can be closed. Thanks for the support! Highly appreciated 👍🏻,You're welcome! Give us a shout if you need help with anything else. We're... [URL] /SJ,Wed Nov 15 18:07:42 +0000 2017,"[support]: Hmm. Can you let us know when this started happening? Was it after a specific update? /RC | [customer]: Hi, no not a specific update from router, spotify or whatever. the both speakers did not react anymore when I wanted to play. They are stereo paired. One is OK the other not. It makes noice [volume/ EQ tune] so it seems WiFi related. strange.. | [support]: Could you try using a different network? Let us know if that makes any difference /RC",680148,SpotifyCares,2353923.0,2353925,5,False
b207e4363d8b,spotifycares,i would like to hear got7 and twice songs in Spotify soon!,"Hey, we do our best! But sometimes agreements are ongoing, or can't be reached with the content provider 🙂 /NQ",Tue Oct 31 00:19:55 +0000 2017,,741935,SpotifyCares,nan,2626768,2,False
6fc6a8345a55,spotifycares,Can you credit my last 2 months that went through on my Mastercard and charge the 2 months back on my new Visa card,"Hi Dan, we're here to help! Can you DM us your account's username and email address? We'll take a look backstage /WW [URL]",Fri Oct 20 20:52:39 +0000 2017,,557916,SpotifyCares,nan,1867680,2,True
d8e33c9ab27b,spotifycares,"Nope, doesn’t work 😔 I’m able to log on with my Facebook, but after that it just gives the same error.",Hmm. Could you send us your account's username or email address via DM? We'll take a look under the hood /LP [URL],Sat Nov 25 10:53:47 +0000 2017,"[support]: Hey Daphne! Don't worry, we're here to help. Can you try using an incognito window or a private browser? Let us know how it goes /AP",156297,SpotifyCares,172443.0,172446,3,True
beff5657c4dc,spotifycares,"“Crazy Ex-Girlfriend” is missing 2 songs, “Revolution” is missing 4 songs, and “Four the Record” is missing 3 songs. Weird. Those albums probably need to be readded in full.",Hmm. Could you confirm the country where your Spotify account is set to? We'll dig deeper /KB,Mon Nov 13 03:07:41 +0000 2017,"[support]: Thanks, Aaron, we'll get this reported. Great detective work! [URL] 🔍 /TB",543882,SpotifyCares,2295633.0,2295636,3,False
4feae97c5216,spotifycares,...it works. 🤦‍♀️ I logged out and back in earlier today but didn't turn off the phone that time. Very embarrassing. Thanks for help.,Awesome! Let us know if there's anything else we can help you with. Have a... [URL] ✌️ /JP,Tue Oct 24 15:33:17 +0000 2017,"[support]: Hi! What device/OS and which Spotify version are you using? Does this happen over WiFi or 3G/4G? /SV | [customer]: Hi! Wow, didn't expect a reply... I have Sony Xperia z3+ on Android version 7.1.1. Tried both WiFi and 4G, no difference. Spotify app ver: [URL] | [support]: Thanks! Can you try logging out, restarting your phone, and logging back in? Any better? /JP",386213,SpotifyCares,1129476.0,1129478,5,False
2925d7c99f80,spotifycares,Thanks! I’ll keep listening!,Sounds good! Let us know if you need anything else. We'll be right here 💚 /RV,Tue Oct 17 23:23:15 +0000 2017,"[support]: Hey, we’re afraid the codes are unique and sent to those who listen to certain artists the most on Spotify. We'll pass on your feedback /RV",536291,SpotifyCares,1784957.0,1784955,3,False
8d5552cdee39,spotifycares,If presale is sold out would that be the problem?,Hi there! We've just sent you a bit more info over DM. Let's carry on chatting there /GU,Thu Oct 19 18:09:04 +0000 2017,[customer]: I’ve tried using the presale code emailed to me for the Majid Jordan tour but it says the code was incorrect :( help | [support]: Hey there! That's not cool. Could you give it another shot using an incognito window or a different browser? /GU,653874,SpotifyCares,2242868.0,2242872,4,False
fda84fadab59,spotifycares,Dis y I pay.,We understand. We'd suggest disabling any cache-clearing apps you may have on your device to avoid this from happening again /GT,Tue Oct 24 14:15:05 +0000 2017,"[support]: Hi, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at [URL] They should help /GT",390012,SpotifyCares,1147233.0,1147236,3,False
e1cff8d66cf5,spotifycares,I just updated my payment info why did it charge my card twice for my student account😪,"Hey there, that's not cool! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK [URL]",Thu Nov 23 17:14:49 +0000 2017,,288447,SpotifyCares,nan,704797,2,False
62821d8de740,spotifycares,Worst customer support system ever. Even When I've jumped through every hoop you've asked you still don't respond. Please Help,Hi Jason! Apologies for the delay. We've just sent a DM your way. Let's carry on chatting there /NJ,Fri Oct 06 17:15:21 +0000 2017,,186016,SpotifyCares,nan,293864,2,False
eccc0474d066,spotifycares,we have premium family and cannot listen at the same time,"Hey, help's arrived! Can you send us your and your family members' usernames or accounts' email addresses via DM? We'll take a look /GT [URL]",Sun Nov 26 21:08:41 +0000 2017,,743339,SpotifyCares,nan,2632598,2,True
520eb02b4b95,spotifycares,I have it installed on an iPhone as well. No pop-ups.,Thanks for confirming! Can you DM us your account's email address? We'll take a look backstage /CB,Thu Oct 05 14:28:55 +0000 2017,[support]: Thanks for the info. For how long has it been happening? Do you have the app installed on a different device as well? /CB | [customer]: I first noticed about 5 days ago. | [support]: Thanks. Do you have the app installed on a mobile device? Do you get a pop-up message when the music un-pauses on it's own? /CB,173799,SpotifyCares,243368.0,243366,5,True
1f114cc51405,spotifycares,not sure if anyone is there but I have a question about you premium service that I am getting conflicting info on,"Hey Jeff, fire away with your question! We'd love to lend a hand /AR",Thu Oct 12 03:14:04 +0000 2017,,305458,SpotifyCares,nan,776167,2,False
32d0c1b1147a,spotifycares,@115888 Me and my friends recently switched from FB groups to Spotify collab playlist as a way of actively sharing music with each other. The sharing and listening is great but we lost a way to know what people like. No feedback mechanism.,Hey! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF,Fri Nov 17 16:41:21 +0000 2017,[customer]: @115888 would be really great if there was some feedback mechanism on collab playlists to see which songs are getting traction. Either a playcount or ❤️ feature of some kind.,742228,SpotifyCares,2627940.0,2627937,3,False
7ce88fb5e7a9,spotifycares,"Sorry for the late response, but no, that didn't really help.","Hmm. Can you try reinstalling the app on your PS3? Just highlight Spotify and press Options &gt; Delete, then try downloading it again /RC",Wed Oct 25 13:48:58 +0000 2017,"[customer]: on PS3, your ads seem to also skip songs | [support]: 2: Once closed, reopen the app. Let us know if that makes any difference /RC",403742,SpotifyCares,1208473.0,1208476,4,False
13464f7b12f1,spotifycares,"I know how many followers the playlist has but, is there any way I can see who's following a playlist I created?","Hey Symon! It's not possible at the moment, but you can help make it happen by showing your support here: [URL] /MG",Sun Nov 19 04:17:00 +0000 2017,,487837,SpotifyCares,nan,2653151,2,False
0c086254226a,spotifycares,"Thanks, but not the issue. Will keep using itunes for podcasts","Okay! We'll pass this on to our tech team. If you ever need anything else, just shout and we'll come running 🏃 /KL",Thu Oct 19 16:40:19 +0000 2017,[support]: Has it always been this way? Can you let us know if it started after an app or OS X update? /YM | [customer]: Yes - the app has low lower volume than other applications on my machine(s) | [support]: Got it. Best thing to try here is a reinstall. Just follow the steps at [URL] Let us know how it goes /KL,554042,SpotifyCares,1850838.0,1850840,5,False
849d25839b55,spotifycares,I have had your premium service included with my @5167 services for a long time. I was suddenly shut down to free. They say it’s you,Thanks for the info. Can you DM us your account's email address or username? We'll check backstage /AR [URL],Thu Oct 12 03:17:26 +0000 2017,"[customer]: not sure if anyone is there but I have a question about you premium service that I am getting conflicting info on | [support]: Hey Jeff, fire away with your question! We'd love to lend a hand /AR",305458,SpotifyCares,776167.0,776170,4,True
ec9f4c4f8ae2,spotifycares,Thank you! :),"No worries. If there's anything else, just give us a shout. Have a... [URL] 🙂 /AY",Wed Nov 01 13:38:54 +0000 2017,"[support]: Hey Val! We can help out in English via Twitter, but we also have Indonesian support via email at [URL] /AY",123541,SpotifyCares,34754.0,34757,3,False
d5c1efac2236,spotifycares,Can she purchase it with my debit card numbers ?,"Debit cards are also considered as a recurring payment method, so this should work. As long as your payment card meets these requirements: [URL] you should be good to go. Hope that helps /CH",Thu Nov 30 04:06:46 +0000 2017,"[customer]: I am currently in the USA. My wife is in the Philippines. She told me about the 3 month offer for 9 Philippine peso. Is there some why I can gift this to her | [support]: Hi, help's arrived! Since you live in different countries, you won't be able to purchase a Spotify gift card for your wife. Spotify gift cards can only be redeemed in the country they were purchased in. Find out more at [URL] Hope this helps /JQ",821431,SpotifyCares,2978418.0,2978421,4,False
7826be337c8b,spotifycares,Using an iPhone 7 Plus. When I select a particular artist from a playlist I’ve made it doesn’t carry on to the next song it plays a random 1,Hmm. Could you check if you have the Shuffle option toggled off? /JO,Tue Oct 10 08:48:05 +0000 2017,"[support]: Hi Andy, help's here! What’s happening exactly? Can you let us know the device/OS you’re using? /JO",215485,SpotifyCares,421790.0,421786,3,False
71fd31b5cf83,spotifycares,having trouble with my premium + Hulu subscription - sent you a DM. Please help!,"Hey Sarah, we've just sent a DM back your way. Let's carry on chatting there 🙂 /TR",Tue Oct 17 21:05:12 +0000 2017,,531238,SpotifyCares,nan,1766586,2,False
e4a5ec4e4b46,spotifycares,"I was verified as student by SheerID, but I still get charged the full subscription amount. Any ideas why my discount isn’t applied?","Hey, help's here! Can you DM us your account's email address? We'll check backstage /LW [URL]",Wed Nov 08 08:26:02 +0000 2017,,618962,SpotifyCares,nan,2095104,2,True
5d62a6c2b726,spotifycares,"Hi, one it’s a Volvo V40 D3 2017, the other a Citroen C4 hdi 2011, in both usb works fine w a regular ipod, and Itunes on the iphone as well","Thanks for that info! Just to check, does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TY",Sun Oct 29 15:06:16 +0000 2017,"[customer]: I forgot: iPhone 5s, newest update; I connect through USB | [support]: Hi there! Can you let us know the model of your cars? We'll see what we can suggest /JM",445882,SpotifyCares,1401585.0,1401588,4,False
706768e70f67,spotifycares,why don't you guys give pre sale codes unique to one person?,"2: Are you having any issues on a specific pre-sale code? If so, can you let us know more details via DM? We'll take a look for you /NJ [URL]",Fri Oct 13 15:27:35 +0000 2017,,330967,SpotifyCares,nan,888595,2,False
96f72c72c7fc,spotifycares,my account has been disabled and I have been trying all day to access it. What do I do?,Hey! We've just sent a DM your way. Let's carry on chatting there /AN,Tue Oct 31 03:29:34 +0000 2017,,746026,SpotifyCares,nan,2644022,2,False
7bd7f953692c,spotifycares,"I've cancelled my headspace account, can you adjust my account?",Can you DM us your account's email address? Let's carry on chatting there /PL [URL],Wed Oct 25 13:14:44 +0000 2017,,145891,SpotifyCares,nan,1202214,2,True
fc0bac724cef,spotifycares,"Spotify premium for family, who joining the plan must be stay at same home address?",Thanks! Premium for family requires all members to reside in the same physical address. There's more info about that here: [URL] Hope this helps /RB,Thu Nov 16 04:49:44 +0000 2017,"[support]: Hey! We can help out in English via Twitter, but we also have Indonesian support via email at [URL] /RB",719565,SpotifyCares,2527150.0,2527153,3,False
1cc87e07179e,spotifycares,Seriously highly annoying that my ex shows up on my followers,Hey Angelina! We can see how that’d be useful! You can vote for the official idea here: [URL] /JX,Tue Nov 07 16:07:25 +0000 2017,,524908,SpotifyCares,nan,1739249,2,False
953d862e64b4,spotifycares,"Also, the ""Explicit button"" doesn't solve my problem. I want to be able to play all clean versions, not skip over them.",We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /DF,Sat Oct 28 17:41:03 +0000 2017,"[support]: Hey there! We hear you. To help make it happen, we’d recommend showing your support for the idea here: [URL] /MC",469031,SpotifyCares,1503751.0,1503749,3,False
81e2cb95c49d,spotifycares,"i was charged twice. This was not a bank problem, they are two different amounts. Help me. This is getting very irritating.","Hey there, sorry for the delay! We've replied to your DM, we'll carry on helping there /JX",Thu Oct 12 19:54:33 +0000 2017,,364917,SpotifyCares,nan,1035419,2,False
42b95a3b90ff,spotifycares,sure. iphone 6. latest spotify and iOS versions. [URL],"Thanks! Can you try logging out, restarting your iPhone, and logging back in? Does that make any difference? /JP",Thu Nov 16 15:03:50 +0000 2017,"[support]: Hey Louise, we'd love to take a look into this. Can you send us a screenshot of what's happening exactly? If you can include your iPhone model, as well as the iOS and Spotify versions, that would be helpful /JP",725065,SpotifyCares,2552658.0,2552661,3,False
c12f5aa559e9,spotifycares,Have Mumford &amp; Sons and Kendrick Lamar been removed or is it something else. Won't play on Android or Desktop,"Hey there! Can you give us more info on what's happening exactly? If you're getting any error messages, can you send us a screenshot? /PB",Tue Oct 17 13:27:43 +0000 2017,,498547,SpotifyCares,nan,1655979,2,True
6bcf07883704,spotifycares,Every time I use the search engine I receive this pop-up&amp; have to restart the app. Is there a way to stop this from happening? [URL],Hey Lindsey! Best thing to try here is a reinstall. Just follow the steps at [URL] Let us know how it goes /MX,Tue Oct 10 17:27:54 +0000 2017,,615710,SpotifyCares,nan,2081957,2,False
e875156d332b,spotifycares,hey I just got an iphone 8+ and it won't let me hit login or create account. I have account with you though. Tried uninstall 2,Hey! Can you DM us your account's username and email address? We'll take a look behind the scenes /JL [URL],Tue Oct 17 04:01:05 +0000 2017,,481492,SpotifyCares,nan,1557731,2,True
ef9428bb1669,spotifycares,No worries. Just taking a jab at my least favorite band. You gus rock! \m/,"We're glad to hear that! Just to be sure, we're still... [URL] /ND",Tue Oct 24 17:18:43 +0000 2017,"[support]: Well, that's embarrassing. Thanks for reporting. We'll pass it on! /ND",393339,SpotifyCares,1161826.0,1161824,3,False
755a13f954a9,spotifycares,"premium user here, I downloaded this song but everytime I close the app the file disappears &amp; I have to download it again. I tried to download it with both cellular data &amp; wifi but there's no difference [URL]","Hey there, that doesn't sound cool! Just in case, you can find more info that could help you out on that here: [URL] These details can explain what could've happened and which steps to take next to prevent this from happening in the future /GK",Thu Nov 16 08:05:06 +0000 2017,,721350,SpotifyCares,nan,2535427,2,False
c1ecc07d0405,spotifycares,Guys that's all? Copied answer? Here we are waiting for Spotify launching for years and it's never happens. Im really sorry but its sucks! [URL],"We hear you. We don't have any info to share at this time, but we'll be sure to announce any news at [URL] as well as through email if you've added your email address to the link we provided /TB",Sun Nov 26 09:01:58 +0000 2017,"[customer]: I still can't understand why In @106743(Georgia) we can not download @115888 or listen music from It?! Can somebody explain it to me? Should we work about petition? If something I'm sure we can do it! we will have as much as signatures as U need. :) | [support]: Hi, thanks for reaching out! We're launching in new countries as often as possible. Be sure to add your email at [URL] /GT",763447,SpotifyCares,2720906.0,2720904,4,False
69e01db55911,spotifycares,how do I access my family premium plan? it is not working on the Spotify site.. be nice to chat or talk with someone,"Hi, we've just replied to your DM. We'll carry on chatting there /SY",Thu Oct 26 21:06:48 +0000 2017,,422658,SpotifyCares,nan,1294215,2,False
9981502b3183,spotifycares,"Hello, I would love it, if you expanded your horizons like in Africa and more specifically Kenya. Thank you. 😊","Hi there! We have no info to share about this at the moment. Don't worry though, we're launching in new countries as often as possible. Be sure to add your email at [URL] In the meantime, if you have any other questions, you know where to reach us 🙂 /DR",Thu Nov 16 10:20:02 +0000 2017,,722258,SpotifyCares,nan,2539782,2,False
a6e54fb3bd88,spotifycares,"yo m8, I am analable to login to me Spotify premium acunt. I am tiping de right passworld. It happen on all de kumpoter, i haf windows tenn and seven- kan yu dm me plz. Hav greet dai.","Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK [URL]",Tue Nov 21 08:24:57 +0000 2017,,773365,SpotifyCares,nan,2765069,2,True
14e284f90eec,spotifycares,hey there I've been charged for full premium but I'm a student so can I get a refund for the difference?,We've just sent you a DM 🙂 /SU,Sat Oct 14 18:04:59 +0000 2017,,389697,SpotifyCares,nan,1145849,2,False
a797b6b1bbe8,spotifycares,Wouldn’t that also cause all my downloads to delete?,"Don't worry, we can assure you that your downloads should stay safe and sound after those steps. Let us know how it goes /QI",Sat Oct 07 14:42:36 +0000 2017,"[support]: If that's the case, let's get back to that one later. Does logging out, restarting your device, then logging back in help at all? /QI",153614,SpotifyCares,323938.0,323932,3,False
dc22fb3c42a6,spotifycares,when are you releasing an update to support the iPhone X interface? I don’t like having these empty black bars on my phone.,"Hey! We don't have any info on this right now, but we'll pass it on to the right folks. Hopefully we'll have an update really soon /TC",Sun Nov 05 05:28:43 +0000 2017,,501361,SpotifyCares,nan,1639781,2,False
fa7672c7f7c1,spotifycares,"I was surprised to see one of my fav Christmas tracks by @103595 wasn't on the ""Christmas in Canada"" 🇨🇦 playlist @3493. I enjoy hearing it every year! [URL]","Hey Mitchell, glad to hear we could surprise you this year! Be sure to check out that tracks Song Radio for more tunes just like it 🎁 /TB",Sun Nov 19 15:00:35 +0000 2017,,756950,SpotifyCares,nan,2692979,2,False
836a5392561d,spotifycares,When is reputation by queen Taylor on New Zealand spotify ;-; need to listen to this ;-;,"Hey Jules!We’d love to have all of her stuff available, but we have some info about content here: [URL] /GK",Fri Nov 10 05:36:00 +0000 2017,,649747,SpotifyCares,nan,2225756,2,False
a1281825d2c8,spotifycares,I'm being charged full amount and I have student payment set up. Help,"Hey Katie, we've come to the rescue! Could you DM us your account's username or email address? We'll check backstage /RE [URL]",Tue Nov 07 12:06:18 +0000 2017,,600810,SpotifyCares,nan,2031836,2,True
40cb45aea51c,spotifycares,Can you cancel my account please?,"Hey Ned, help's here! Could you DM us your account's email address and username? We'll check backstage for you /BX [URL]",Thu Oct 26 16:17:18 +0000 2017,,273202,SpotifyCares,nan,1920664,2,True
f5a6b2f8e27a,spotifycares,is the family premium account for £14.99 per month allow you the 30 day free trial like the normal premium one?,"Hi! We're afraid there's no trial for the Family plan, but you can sign up for the 30-day trial before switching to Premium for Family /RE",Sun Oct 29 12:50:05 +0000 2017,[support]: Sorry to hear that. We'd suggest getting in touch with UNiDAYS if your institution isn't being recognized. They'll be glad to help 🙂 /AU | [customer]: Okay thanks for your help. I'll do that and | [support]: You're welcome! Let us know if you ever need us again. We'd be... [URL] 🙂 /AU,324534,SpotifyCares,861380.0,861383,5,False
38f9322c6bf1,spotifycares,"they were missing altogether, but are now all un-downloaded which happens often and is a bit shit for a paying customer 👎",Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at [URL] They should help with this /PB,Tue Nov 07 17:07:56 +0000 2017,"[customer]: all saved songs gave disappeared from my app, maybe from update? Samsung s7 | [support]: Hey there! Just to check, are your songs removed from downloads or missing altogether? Keep us posted /PB",525302,SpotifyCares,1741155.0,1741158,4,False
b9416335b611,spotifycares,"Spotify think I get wrong password, so I try to reset my password with myusername: linalthf, but I forgot what e-mail I used. Can u help me?",Got it! We'd like to share some info with you in private. Could you send us a DM instead? We'll look out for your reply /GU [URL],Wed Nov 01 15:06:59 +0000 2017,"[support]: Hey Lina! We can help out in English via Twitter, but we also have Indonesian support via email at [URL] /GU",124711,SpotifyCares,39772.0,39775,3,True
5e5613a87bdf,spotifycares,"windows Error 17 on trying to install on PC tried all troubleshoot options , not happy , £9.99 a month and it doesn’t work ! Help please",Hey Roderick! The cavalry's here. Could you confirm the Windows version you're using? We'll see what we can suggest /KB,Tue Nov 21 22:23:41 +0000 2017,,157540,SpotifyCares,nan,2797344,2,False
e804ffdee869,spotifycares,"Hey!! I have spotify premium, and lately the quality of my downloaded music has been very bad😩 what can I do?","Hey there! What device, operating system, and Spotify version are you using? We'll see what we can suggest /MA",Thu Oct 05 13:36:48 +0000 2017,,172264,SpotifyCares,nan,236280,2,False
0bcbc0d10ce6,spotifycares,Has this happened this week as it was fine prior to this,"We're sorry you feel that way. We're afraid we don't have that info, but we can confirm that the app integration on your device is no longer supported. We have more info about supported Denon devices here: [URL] /LM",Wed Nov 22 18:38:55 +0000 2017,"[support]: Hi there. Can you let us know exactly what Denon device you're using? Also, are you trying to use it via Spotify connect? /LM | [customer]: Avrx2000 Denon amp . Using Spotify app on Samsung s 6 .via wireless set up .says connected on the amp but isn't connecting via the phone and app. | [support]: Thanks for the info. As we look to improve the overall Spotify experience, we are removing the app's integration from the Denon Avrx2000. There's more info here: [URL] We hope this clears things up. Let us know if you have any other questions /LM",271189,SpotifyCares,637641.0,637639,5,False
e82b4024dc2f,spotifycares,My android is samsung galaxy s7 and the spotify version I have is 8.4.25.771armv7,Could you send us a DM with your account's email address or username? We'll take a look backstage /MA [URL],Tue Oct 31 07:16:31 +0000 2017,[customer]: I was going to just transfer my songs from the old playlist to the new one but it doesn't show my song list when I choose a playlist | [customer]: I have tried uninstalling the app and turning my phone off and on.Is there any way you guys can please fix it? This is the only issue I have | [support]: Hmm. Can you tell us the exact Android and Spotify version you're using? We'll see what we can suggest /KB,749545,SpotifyCares,2659140.0,2659143,5,True
50c3dd76076f,spotifycares,it's randomly just stopping mid song till i close the app and re open and also making songs sound all sped up as if it's a weird remix lol,Does logging out and back in help? Sending us your device's make/model and the versions of its OS and the Spotify app would be great too /CX,Sat Nov 04 09:19:19 +0000 2017,[customer]: why are u broken all of a sudden | [support]: Hey Caitlin! Can you let us know what's happening exactly? We'll see what we can do to help /CX,482246,SpotifyCares,1560919.0,1560922,4,False
4c6a634e8942,spotifycares,"hey guys, any plans to add podcasts to Xbox app?","Hey Adam! We don't have any info to share right now, but we'll let the right team know it's something you'd like to see 🙂 /RI",Mon Oct 16 22:23:49 +0000 2017,,351366,SpotifyCares,nan,1824323,2,False
94b567410372,spotifycares,The songs in my library.,"Alright. What device, operating system, and app version are you on? We'll see what we can suggest /AY",Thu Oct 12 11:45:51 +0000 2017,"[support]: 1: Hey there! Just to check, is this happening on the playlist you created or your songs in Your Library?",305649,SpotifyCares,777636.0,777638,3,False
f702e6fc3253,spotifycares,"I lost the email and username for my premium account so I can no longer sign in. I am getting charged 10$ a month for an account I cannot use, I would like to stop premium on this account. can you help me out?","Hi Eric! We'll help out, don't worry. Can you DM us the username or email address on your account? We'll see what we can suggest /GN [URL]",Fri Nov 24 19:21:38 +0000 2017,,154707,SpotifyCares,nan,166630,2,False
2b10cb43472f,spotifycares,Spotify app = 1.0.65.320.gac7a8e02 iOS = Sierra 10.12.6,Got it. Could you try logging out and back in? Let us know how it goes /RA,Mon Oct 09 04:39:54 +0000 2017,"[customer]: For the record, it’s an iMac, using the desktop app, worked just fine till I updated a day or two ago. | [support]: Hey Dan! Help's here. Could you let us know the versions of your operating system and Spotify app? We'll see what we can suggest /RA",205701,SpotifyCares,378052.0,378045,4,False
